S11R,S11I,S12R,S12I,S21R,S21I,S22R,S22I,S11_Mag,S11_Ang,S12_Mag,S12_Ang,S21_Mag,S21_Ang,S22_Mag,S22_Ang,sourcefile,MHz
-0.906531679716,0.216028174071,0.0879134123436,0.206260622834,0.0883094166215,0.206847230336,-0.857149119731,0.170130563768,-0.6124625,166.5963,-12.98672,66.91509,-12.95984,66.88088,-1.171062,168.7736,8117A_E1.0_B8_1,218.0
-0.90605017497,0.216770917609,0.0884936704724,0.207002616419,0.088889560572,0.207593882216,-0.856488903281,0.17176216441,-0.6152203,166.545,-12.95153,66.85328,-12.92459,66.81989,-1.174325,168.6602,8117A_E1.0_B8_1,218.36875
-0.905543123706,0.217595580492,0.0890523464245,0.207781101143,0.0894590984269,0.208383521215,-0.855845343314,0.173433142382,-0.6180252,166.4884,-12.91551,66.80064,-12.88812,66.76614,-1.177315,168.5444,8117A_E1.0_B8_1,218.7375
-0.9050423615,0.21842115074,0.0896411490867,0.208548673185,0.0900167705828,0.209147012872,-0.85517780178,0.175076205133,-0.6207635,166.4318,-12.87956,66.74036,-12.85289,66.71298,-1.18056,168.43,8117A_E1.0_B8_1,219.10625
-0.904569651511,0.219084107765,0.0902100992339,0.209291333126,0.0905845042234,0.209896270842,-0.854518186052,0.176704032038,-0.6235971,166.3853,-12.84492,66.68268,-12.81814,66.65652,-1.183725,168.3166,8117A_E1.0_B8_1,219.475
-0.90408299207,0.219906946108,0.0907888249,0.210065898776,0.0911688589899,0.210655904189,-0.85390970958,0.178355258719,-0.6261998,166.329,-12.80915,66.62638,-12.78291,66.59773,-1.186311,168.2023,8117A_E1.0_B8_1,219.84375
-0.903597462472,0.220644268797,0.0913720477405,0.210814828117,0.0917468134323,0.211413782197,-0.853169419741,0.179986959005,-0.6289741,166.2778,-12.77434,66.56697,-12.74797,66.5407,-1.190188,168.0874,8117A_E1.0_B8_1,220.2125
-0.903060247898,0.221463616366,0.0919472105433,0.211598818512,0.0923455193585,0.212164124982,-0.852538055692,0.181682276669,-0.6320288,166.2209,-12.73857,66.51334,-12.71311,66.47867,-1.192838,167.9698,8117A_E1.0_B8_1,220.58125
-0.902539756419,0.222202877361,0.0925407572063,0.212350920188,0.092937109042,0.21291463503,-0.851869703646,0.183324964687,-0.6351032,166.169,-12.70376,66.45283,-12.67848,66.41876,-1.195923,167.855,8117A_E1.0_B8_1,220.95
-0.902073511447,0.222993356467,0.0931232083359,0.213128599297,0.0935471135093,0.213667874925,-0.85114990786,0.184948989039,-0.6375644,166.1148,-12.66837,66.39783,-12.64361,66.35545,-1.199515,167.7406,8117A_E1.0_B8_1,221.31875
-0.90160246728,0.223728675469,0.0936977067613,0.213870599657,0.0941351488915,0.214448397165,-0.850512063413,0.18659419408,-0.6401863,166.0638,-12.63445,66.34155,-12.60827,66.30025,-1.20223,167.6259,8117A_E1.0_B8_1,221.6875
-0.901115040367,0.224532895541,0.0943013348412,0.214646487938,0.0947093915998,0.215190484659,-0.849841773031,0.188252887916,-0.642795,166.0084,-12.59907,66.28252,-12.57457,66.2448,-1.205198,167.5098,8117A_E1.0_B8_1,222.05625
-0.900592141544,0.225299291715,0.0949157992437,0.215423656019,0.095314358081,0.215963337731,-0.849111822977,0.189921909178,-0.6458042,165.9547,-12.56362,66.22168,-12.5395,66.18597,-1.20869,167.3921,8117A_E1.0_B8_1,222.425
-0.90008638633,0.226042652249,0.0955227368558,0.216159361418,0.0959333810268,0.216697205304,-0.848423207662,0.191513204694,-0.6487037,165.9026,-12.52981,66.15894,-12.50566,66.12069,-1.211915,167.2799,8117A_E1.0_B8_1,222.79375
-0.899564550394,0.226824794225,0.0961222502924,0.216929154456,0.0965211882661,0.217462318628,-0.84770731135,0.193190375246,-0.6516542,165.8479,-12.49509,66.10166,-12.47136,66.06584,-1.215183,167.1617,8117A_E1.0_B8_1,223.1625
-0.899078924053,0.227552033338,0.0967271488648,0.217673436664,0.0971531573748,0.218229962496,-0.847027446794,0.194777951856,-0.6543952,165.797,-12.46127,66.04116,-12.43645,66.00199,-1.218265,167.0497,8117A_E1.0_B8_1,223.53125
