S11R,S11I,S12R,S12I,S21R,S21I,S22R,S22I,S11_Mag,S11_Ang,S12_Mag,S12_Ang,S21_Mag,S21_Ang,S22_Mag,S22_Ang,sourcefile,MHz
-0.967733724438,-0.0267726316714,0.108872370604,0.0038318297423,0.109080026448,0.00317389000163,0.076401041706,-0.641498301733,-0.2815598,-178.4153,-19.25627,2.015728,-19.24142,1.666659,-3.794921,-83.20819,8117A_E1.0_B17_2,103.6875
-0.96796869843,-0.025943937754,0.10626413782,0.00329970464763,0.106439677911,0.00264893491845,0.0519264702951,-0.651909324522,-0.279655,-178.4647,-19.46808,1.778572,-19.45524,1.42561,-3.688789,-85.44584,8117A_E1.0_B17_2,104.05625
-0.968262105723,-0.0250572052288,0.103668889533,0.00288884610768,0.10384620923,0.00224931150187,0.0275430741403,-0.660976653703,-0.2772338,-178.5176,-19.68366,1.596196,-19.67015,1.240834,-3.588743,-87.61385,8117A_E1.0_B17_2,104.425
-0.968510816008,-0.0241976121075,0.101103533389,0.00257368017244,0.101274723435,0.00194932526682,0.00331245449174,-0.669116174776,-0.2752004,-178.5688,-19.90186,1.4582,-19.88837,1.102687,-3.489863,-89.71636,8117A_E1.0_B17_2,104.79375
-0.968714259438,-0.0233805068089,0.0986062871327,0.00237932162869,0.0987388133655,0.00175507509314,-0.0204898884833,-0.676308467095,-0.273557,-178.6174,-20.11938,1.382251,-20.10887,1.018321,-3.393119,-91.73534,8117A_E1.0_B17_2,105.1625
-0.969001963326,-0.022539669851,0.0961276280211,0.00225793826958,0.0962476585116,0.00166312048278,-0.0441905336079,-0.682556891512,-0.2711577,-178.6675,-20.34064,1.345571,-20.3309,0.9899493,-3.299057,-93.70431,8117A_E1.0_B17_2,105.53125
-0.969221772367,-0.0216426854665,0.0937105823288,0.00224745711136,0.0938013015426,0.00165559048814,-0.067445930984,-0.687856926398,-0.2693718,-178.7208,-20.56173,1.373859,-20.55447,1.011164,-3.208483,-95.60008,8117A_E1.0_B17_2,105.9
-0.969489160258,-0.0207632760806,0.0913217314411,0.00232216695007,0.0914150336436,0.00174242425846,-0.0902970856118,-0.692319861655,-0.2671493,-178.7731,-20.78571,1.456627,-20.77807,1.091959,-3.120607,-97.43096,8117A_E1.0_B17_2,106.26875
-0.969723777655,-0.0199047526243,0.0889969932954,0.00247714063476,0.0890745492789,0.00191045305268,-0.112792279898,-0.695947251189,-0.2652097,-178.8241,-21.00913,1.594358,-21.00293,1.22868,-3.035871,-99.20589,8117A_E1.0_B17_2,106.6375
-0.969861242712,-0.0190066808866,0.0867324800683,0.00271218464773,0.0867694437606,0.00215730391916,-0.134920732993,-0.698931762029,-0.2641403,-178.8773,-21.23212,1.791095,-21.22998,1.424222,-2.952412,-100.9259,8117A_E1.0_B17_2,107.00625
-0.970052786003,-0.0181043151628,0.0844972962772,0.00301716182155,0.0845356343825,0.00247253610233,-0.15657633351,-0.701056973095,-0.2625802,-178.9308,-21.45761,2.045003,-21.45549,1.675335,-2.873528,-102.59,8117A_E1.0_B17_2,107.375
-0.970294842274,-0.0172042127572,0.0823263351384,0.00337769124022,0.0823440001446,0.00286133819029,-0.177932599948,-0.702672224156,-0.2605604,-178.9842,-21.68192,2.349418,-21.68212,1.990147,-2.795031,-104.2099,8117A_E1.0_B17_2,107.74375
-0.970451050893,-0.0162937756172,0.0802083656344,0.00381163651488,0.0802192126803,0.00329073237179,-0.198753984074,-0.703534493003,-0.2593032,-179.0381,-21.90581,2.720745,-21.90713,2.349056,-2.720816,-105.7754,8117A_E1.0_B17_2,108.1125
-0.970600277305,-0.0153795737952,0.0781343861069,0.00431349334716,0.0781379129174,0.00381381273076,-0.219095075406,-0.703731783417,-0.2581015,-179.0922,-22.12994,3.159868,-22.13243,2.794317,-2.650074,-107.2931,8117A_E1.0_B17_2,108.48125
-0.97080777677,-0.0144964914643,0.0761354605945,0.00486414153268,0.0761372620406,0.00436559663257,-0.238924151363,-0.703504952648,-0.2563668,-179.1445,-22.35057,3.655544,-22.3538,3.281661,-2.580578,-108.7585,8117A_E1.0_B17_2,108.85
-0.970969900305,-0.0136073332689,0.074181660496,0.00545590977154,0.074170395354,0.00498555575405,-0.25829827698,-0.702745627364,-0.2550318,-179.1971,-22.57064,4.206414,-22.57581,3.8455,-2.513706,-110.1812,8117A_E1.0_B17_2,109.21875
-0.971146687291,-0.0126570629543,0.0722888205027,0.00610718505861,0.0722704744357,0.00563918524326,-0.277251260242,-0.701547850024,-0.2535657,-179.2533,-22.78769,4.829059,-22.79442,4.461686,-2.44859,-111.5639,8117A_E1.0_B17_2,109.5875
-0.971267943681,-0.0118397399503,0.0704501896844,0.00679345514258,0.0704153669199,0.00633510517615,-0.295694646388,-0.699748313014,-0.2525736,-179.3016,-23.00216,5.507956,-23.01164,5.140926,-2.387617,-112.9076,8117A_E1.0_B17_2,109.95625
-0.97143781369,-0.0109006909018,0.0686551160498,0.00752201512537,0.0686144645117,0.00708392084486,-0.313713024875,-0.697662077112,-0.2511531,-179.3571,-23.21472,6.252521,-23.22564,5.894469,-2.327341,-114.2117,8117A_E1.0_B17_2,110.325
-0.971603959706,-0.0100070855916,0.0669380761333,0.00828999990477,0.0668822711772,0.00785867414766,-0.331187589601,-0.695204620519,-0.2497538,-179.4099,-23.42043,7.059894,-23.43423,6.701532,-2.269492,-115.4726,8117A_E1.0_B17_2,110.69375
-0.971719403205,-0.00907540092961,0.0652501497163,0.00909123288187,0.0651933496144,0.00866688317482,-0.34827724917,-0.692309674614,-0.2488037,-179.4649,-23.62487,7.931896,-23.63985,7.572568,-2.214221,-116.7054,8117A_E1.0_B17_2,111.0625
-0.971831071853,-0.00818419054547,0.0636184106635,0.00991770475816,0.0635707471653,0.00950515832425,-0.36488755724,-0.689158489394,-0.2478764,-179.5175,-23.82406,8.860726,-23.83883,8.50392,-2.160376,-117.8998,8117A_E1.0_B17_2,111.43125
-0.971931659219,-0.00727065209583,0.0620508118616,0.0107856181513,0.0619920925845,0.0103711968225,-0.381053691344,-0.685645861484,-0.2470424,-179.5714,-24.01578,9.860584,-24.03339,9.497553,-2.109045,-119.0635,8117A_E1.0_B17_2,111.8
-0.972054974788,-0.00633502972447,0.0605225005458,0.0116644481237,0.0604431662273,0.0112694134483,-0.396756864228,-0.681918274843,-0.245999,-179.6266,-24.20327,10.90881,-24.22465,10.56133,-2.059105,-120.1919,8117A_E1.0_B17_2,112.16875
-0.972168153238,-0.0053940347779,0.0590359398535,0.0125704580747,0.0589664713749,0.0121931564622,-0.412070282519,-0.677875136124,-0.2450385,-179.6821,-24.3851,12.02041,-24.40606,11.68303,-2.011308,-121.2948,8117A_E1.0_B17_2,112.5375
-0.972273701325,-0.00453594746517,0.0576228761726,0.0134957489589,0.0575439961222,0.0131215072742,-0.426890041511,-0.673692024837,-0.2441347,-179.7327,-24.55618,13.18155,-24.57986,12.84528,-1.964773,-122.3607,8117A_E1.0_B17_2,112.90625
-0.972356207697,-0.00361649784817,0.0562339688097,0.0144455119466,0.0561605966654,0.0140787479021,-0.441274037559,-0.669214497838,-0.2434321,-179.7869,-24.7225,14.40677,-24.74667,14.0733,-1.92079,-123.4005,8117A_E1.0_B17_2,113.275
-0.97244705011,-0.00269013271012,0.0549057772772,0.0154086495825,0.0548165103169,0.0150528893694,-0.455325923674,-0.664598495174,-0.2426475,-179.8415,-24.8784,15.67614,-24.90604,15.35521,-1.877467,-124.4156,8117A_E1.0_B17_2,113.64375
-0.972513696689,-0.00178731851504,0.0536201720443,0.0163794667081,0.053525647919,0.0160257926867,-0.468868256277,-0.659817821769,-0.2420708,-179.8947,-25.02599,16.98645,-25.05592,16.66791,-1.836281,-125.3977,8117A_E1.0_B17_2,114.0125
-0.972594101517,-0.000906463626123,0.0523667229486,0.0173701406172,0.0522842936826,0.0170401890981,-0.482181035905,-0.654849183183,-0.2413636,-179.9466,-25.16556,18.35078,-25.19416,18.05152,-1.795844,-126.3651,8117A_E1.0_B17_2,114.38125
-0.972653379289,1.69760039485e-06,0.0511640991952,0.0183784990499,0.0510821655066,0.018040405255,-0.494998217376,-0.649719227797,-0.240838,179.9999,-25.29364,19.75864,-25.32415,19.45141,-1.757711,-127.3025,8117A_E1.0_B17_2,114.75
-0.972722789006,0.000908281286663,0.0500050059982,0.0193757759257,0.049922272454,0.0190552160952,-0.507551646557,-0.644522340687,-0.2402144,179.9465,-25.41223,21.18019,-25.44343,20.89174,-1.719735,-128.2199,8117A_E1.0_B17_2,115.11875
-0.972771558874,0.0017657208627,0.0488991626967,0.0204025369162,0.0487951963061,0.0200879912545,-0.519577869767,-0.639160343924,-0.2397684,179.896,-25.51697,22.6477,-25.55253,22.37597,-1.684584,-129.1079,8117A_E1.0_B17_2,115.4875
-0.972872350697,0.00268112126896,0.0478016288736,0.0214265810798,0.047716710559,0.0211060604106,-0.531309424594,-0.633692883508,-0.2388498,179.8421,-25.61601,24.14381,-25.65056,23.86077,-1.650351,-129.9776,8117A_E1.0_B17_2,115.85625
-0.972846303184,0.00356568389905,0.0467646948632,0.0224690548389,0.0466781568781,0.0221615831531,-0.542739859403,-0.628162612871,-0.239057,179.79,-25.69958,25.66291,-25.73491,25.39716,-1.616832,-130.8274,8117A_E1.0_B17_2,116.225
-0.972940846682,0.00446264366697,0.0457614651669,0.023502177832,0.0456685038927,0.0232134903745,-0.553810503443,-0.622547352486,-0.2381799,179.7372,-25.77334,27.18413,-25.80957,26.94442,-1.584708,-131.6559,8117A_E1.0_B17_2,116.59375
-0.972958554004,0.00536785295371,0.0447953337084,0.0245424029724,0.0446981298763,0.0242669326821,-0.564548450956,-0.616954215072,-0.237981,179.6839,-25.83534,28.71739,-25.87236,28.49785,-1.55307,-132.4603,8117A_E1.0_B17_2,116.9625
-0.972988444145,0.00625280395717,0.0438586977162,0.0255851358326,0.0437765730537,0.0253134791404,-0.57502139909,-0.611178110216,-0.237667,179.6318,-25.88686,30.25731,-25.92242,30.03833,-1.523112,-133.2541,8117A_E1.0_B17_2,117.33125
-0.973096845966,0.00712310941465,0.0429615256422,0.0266353748149,0.0428595207242,0.0263611768544,-0.585133271237,-0.60541130465,-0.236646,179.5806,-25.92586,31.79817,-25.96562,31.59401,-1.494127,-134.0242,8117A_E1.0_B17_2,117.7
-0.97307955053,0.00801296906573,0.0420821905145,0.0276940952426,0.0419953099992,0.0274290993202,-0.595015882543,-0.599588260651,-0.2367386,179.5282,-25.9553,33.34873,-25.99296,33.15043,-1.465756,-134.7807,8117A_E1.0_B17_2,118.06875
-0.973045615622,0.00889246768368,0.0412528083456,0.0287346753698,0.041163305619,0.0284802751993,-0.604455161193,-0.593774581556,-0.2369733,179.4764,-25.97313,34.85917,-26.01098,34.67878,-1.439153,-135.5107,8117A_E1.0_B17_2,118.4375
-0.973137389037,0.00981225015291,0.0404534555178,0.0297858401741,0.0403494449239,0.0295397332634,-0.613804059781,-0.587885265049,-0.2360753,179.4223,-25.97966,36.36418,-26.01943,36.20777,-1.412436,-136.2356,8117A_E1.0_B17_2,118.80625
-0.973111210454,0.0106850604008,0.0396739255698,0.0308374502243,0.0395797007415,0.0305887270348,-0.622716144173,-0.58198382114,-0.2362269,179.3709,-25.97744,37.85694,-26.01674,37.69824,-1.38776,-136.9365,8117A_E1.0_B17_2,119.175
-0.973095878184,0.0115494766407,0.03892832496,0.0318865254685,0.0388318625778,0.0316503884898,-0.631471070978,-0.576087063181,-0.2362756,179.32,-25.96508,39.3212,-26.00385,39.18218,-1.363013,-137.626,8117A_E1.0_B17_2,119.54375
-0.973129062253,0.0124433808358,0.0382045663114,0.032925318754,0.0381239258575,0.0326944317385,-0.640002104224,-0.570181001499,-0.2358811,179.2674,-25.9454,40.7553,-25.98193,40.61583,-1.338846,-138.302,8117A_E1.0_B17_2,119.9125
-0.973151761331,0.013284560821,0.0375141356941,0.0339624843953,0.0374268656915,0.0337492962002,-0.648202071578,-0.564278379379,-0.2355793,179.2179,-25.91631,42.15533,-25.95203,42.04224,-1.316048,-138.9595,8117A_E1.0_B17_2,120.28125
-0.973169310354,0.01419877612,0.0368470745955,0.0350180848128,0.0367547735949,0.0348013372211,-0.656138235562,-0.558354223032,-0.2353075,179.1641,-25.87712,43.54212,-25.91413,43.43625,-1.294341,-139.6032,8117A_E1.0_B17_2,120.65
-0.97310691071,0.0150302654995,0.0362077662697,0.0360511556598,0.0361200185605,0.0358420698269,-0.664015603511,-0.552475567156,-0.2357529,179.1151,-25.83245,44.87582,-25.86816,44.7787,-1.271762,-140.2388,8117A_E1.0_B17_2,121.01875
-0.973128555978,0.0159055121936,0.0355930697782,0.037089122199,0.0355045721454,0.0368882787463,-0.67148390989,-0.546531606693,-0.2354356,179.0636,-25.7799,46.17918,-25.8148,46.09501,-1.251777,-140.8573,8117A_E1.0_B17_2,121.3875
-0.973143874855,0.0167348425028,0.0349992992734,0.0381329080034,0.0349114212674,0.0379296770086,-0.678769377653,-0.5407594461,-0.2351748,179.0148,-25.72016,47.45354,-25.75532,47.37276,-1.231193,-141.4565,8117A_E1.0_B17_2,121.75625
-0.973041852211,0.0176419505488,0.0344221540574,0.039158656531,0.0343381408764,0.0389680289592,-0.685936557718,-0.534823916556,-0.2359422,178.9613,-25.65705,48.68313,-25.6902,48.6139,-1.211649,-142.0565,8117A_E1.0_B17_2,122.125
-0.973053083139,0.0185493590194,0.0338732629698,0.0401895758652,0.0337844664777,0.0399915691477,-0.692722072702,-0.528959639698,-0.2356914,178.9079,-25.58682,49.87457,-25.62136,49.80922,-1.193795,-142.6348,8117A_E1.0_B17_2,122.49375
-0.973018203277,0.0193573617294,0.0333515353849,0.0412132708466,0.0332638026659,0.0410224775688,-0.69942463875,-0.523137483855,-0.2358622,178.8603,-25.51161,51.01874,-25.54501,50.96252,-1.175508,-143.2052,8117A_E1.0_B17_2,122.8625
-0.972997144649,0.0201452324925,0.0328384819772,0.0422331994235,0.0327608374995,0.0420465897704,-0.705936279227,-0.517341138172,-0.2359074,178.8139,-25.43329,52.1331,-25.465,52.07586,-1.157781,-143.7644,8117A_E1.0_B17_2,123.23125
-0.972982413866,0.0209791036941,0.032351602613,0.043246853384,0.0322659124812,0.043070336426,-0.712297549889,-0.511545577173,-0.2358816,178.7648,-25.35076,53.201,-25.3818,53.16148,-1.140473,-144.3155,8117A_E1.0_B17_2,123.6
-0.972970893896,0.0219115951398,0.0318774438101,0.0442523120136,0.0318025878435,0.0440895849597,-0.718457741539,-0.505866541563,-0.235801,178.7099,-25.26595,54.23266,-25.29399,54.19643,-1.123363,-144.8506,8117A_E1.0_B17_2,123.96875
-0.972911566897,0.0227325484251,0.0314404737712,0.0452656670814,0.0313551210138,0.0450970407366,-0.724399777638,-0.500116292143,-0.2361623,178.6615,-25.17486,55.21706,-25.20441,55.18984,-1.107704,-145.3793,8117A_E1.0_B17_2,124.3375
-0.972818531354,0.0236477554996,0.0310072790292,0.0462712514952,0.030936628248,0.0460941662386,-0.73023641542,-0.494518753912,-0.2367978,178.6075,-25.08291,56.17318,-25.11203,56.13201,-1.091354,-145.894,8117A_E1.0_B17_2,124.70625
-0.97282010445,0.0244259027854,0.0305940668382,0.0472670746475,0.0305211278777,0.0471014200972,-0.735854604475,-0.488809924967,-0.2366122,178.5617,-24.98917,57.08665,-25.01678,57.05727,-1.076732,-146.4049,8117A_E1.0_B17_2,125.075
-0.972756685153,0.0252380773454,0.0301918812803,0.0482548680838,0.0301179275869,0.0481026816228,-0.741344238428,-0.483182203536,-0.2369931,178.5138,-24.89444,57.9668,-24.92015,57.9486,-1.06207,-146.9051,8117A_E1.0_B17_2,125.44375
-0.972709879741,0.026079507649,0.0298170490652,0.049233062971,0.0297476880084,0.0490886966335,-0.746677409461,-0.477633977328,-0.2372127,178.4642,-24.79785,58.79962,-24.82194,58.78419,-1.047646,-147.3938,8117A_E1.0_B17_2,125.8125
-0.972714213585,0.0269087193294,0.0294489650389,0.0502228187559,0.0293886541021,0.0500655180664,-0.751883567345,-0.47205990728,-0.2369725,178.4154,-24.69855,59.61408,-24.72338,59.5869,-1.033804,-147.8779,8117A_E1.0_B17_2,126.18125
-0.972644104329,0.0277018753956,0.0290997062243,0.051205517445,0.0290421606127,0.0510535480619,-0.756876631123,-0.466639379571,-0.2373994,178.3686,-24.59821,60.39076,-24.62192,60.36632,-1.020352,-148.3448,8117A_E1.0_B17_2,126.55
-0.97259090954,0.0285820959989,0.0287625814109,0.0521759222192,0.0286972469921,0.0520222642588,-0.76175576907,-0.461163080085,-0.2376468,178.3167,-24.49819,61.13374,-24.52244,61.11738,-1.007579,-148.8095,8117A_E1.0_B17_2,126.91875
-0.972493346809,0.0294048600992,0.0284496211364,0.0531351865503,0.0283861317448,0.0529904234227,-0.766567264204,-0.455742648432,-0.2382985,178.2681,-24.39767,61.83453,-24.42041,61.82275,-0.9945442,-149.2675,8117A_E1.0_B17_2,127.2875
-0.972517718946,0.030200709268,0.0281477659851,0.054099316041,0.028083003212,0.0539598231924,-0.771244218816,-0.450328493513,-0.2378634,178.2213,-24.2957,62.51213,-24.31761,62.5056,-0.9820756,-149.7194,8117A_E1.0_B17_2,127.65625
-0.972438590089,0.0309899419693,0.0278589559034,0.0550535050816,0.0277970812102,0.0549216422914,-0.77572415594,-0.444989881701,-0.2383479,178.1747,-24.19416,63.15903,-24.21468,63.155,-0.9703817,-150.1595,8117A_E1.0_B17_2,128.025
-0.972411670444,0.0319014220668,0.0275843747299,0.0560105751964,0.0275303706356,0.0558818222823,-0.780142711499,-0.439733144963,-0.2383251,178.121,-24.09149,63.78044,-24.1109,63.77268,-0.9583219,-150.5919,8117A_E1.0_B17_2,128.39375
-0.972280036654,0.0326955496136,0.0273127669684,0.0569481790137,0.0272641763313,0.0568243790426,-0.784387332351,-0.434495963061,-0.2392643,178.074,-23.99127,64.37728,-24.00953,64.36844,-0.9471682,-151.0166,8117A_E1.0_B17_2,128.7625
-0.972225946762,0.0335074661361,0.0270651348772,0.057894413406,0.0270081632288,0.0577765418299,-0.788595924986,-0.429263937764,-0.2395003,178.0261,-23.88884,64.94432,-23.90665,64.94584,-0.9358357,-151.4388,8117A_E1.0_B17_2,129.13125
-0.972178626604,0.0343178791019,0.0268236184751,0.0588287177819,0.0267743764432,0.0587105961489,-0.792618863401,-0.42412082296,-0.2396703,177.9783,-23.7879,65.48885,-23.8051,65.48512,-0.9252246,-151.8493,8117A_E1.0_B17_2,129.5
-0.972130690522,0.0351129484639,0.0266030090891,0.0597607400773,0.0265442438431,0.0596434394279,-0.796563032807,-0.418957187003,-0.2398447,177.9314,-23.68651,66.00335,-23.70393,66.0086,-0.9149472,-152.2576,8117A_E1.0_B17_2,129.86875
-0.972009326034,0.035942647432,0.0263867604719,0.060688319937,0.0263328447011,0.0605622927052,-0.800393907121,-0.413829076242,-0.2406571,177.8823,-23.58592,66.50101,-23.60393,66.50031,-0.9050553,-152.6596,8117A_E1.0_B17_2,130.2375
-0.971940437791,0.0367758752375,0.0261694040405,0.0616130089418,0.0261277130247,0.0614977888063,-0.804116425249,-0.408781287119,-0.2409937,177.8331,-23.48625,66.98721,-23.50214,66.98149,-0.8953282,-153.053,8117A_E1.0_B17_2,130.60625
-0.971889556953,0.0376233261861,0.0259943591224,0.0625278588643,0.0259448382805,0.0624093540629,-0.807745807494,-0.403820898618,-0.2411583,177.7831,-23.38619,67.42615,-23.40268,67.42635,-0.8856293,-153.4379,8117A_E1.0_B17_2,130.975
-0.971737140977,0.0383851909077,0.0258085250011,0.0634287714489,0.0257501303328,0.0633264118147,-0.811255146352,-0.398868739391,-0.2422526,177.7379,-23.28893,67.85909,-23.30376,67.87209,-0.8765507,-153.8181,8117A_E1.0_B17_2,131.34375
-0.971692484785,0.0391495057832,0.0256252120536,0.0643290863304,0.0255773337084,0.064238568336,-0.814766759998,-0.393936799931,-0.242379,177.6928,-23.19222,68.28035,-23.205,68.28945,-0.8669962,-154.1964,8117A_E1.0_B17_2,131.7125
-0.97158904904,0.0399980133955,0.0254470630265,0.0652382961282,0.0254166381943,0.0651311835365,-0.818084072182,-0.38904996221,-0.2429937,177.6426,-23.09486,68.69107,-23.10862,68.6824,-0.8585715,-154.566,8117A_E1.0_B17_2,132.08125
-0.971517561254,0.0407305403437,0.0253095296059,0.0661217426169,0.0252652884622,0.0660327064277,-0.821420810318,-0.384229324405,-0.2433601,177.5993,-22.99932,69.05457,-23.01147,69.06226,-0.8493574,-154.9316,8117A_E1.0_B17_2,132.45
-0.971383062554,0.0416216722073,0.0251715072497,0.067011457062,0.0251237216626,0.066919792048,-0.824577271544,-0.379402668527,-0.2442234,177.5465,-22.90379,69.41232,-22.91625,69.42234,-0.8413917,-155.292,8117A_E1.0_B17_2,132.81875
-0.971316850527,0.0423661471537,0.0250183322635,0.0679143173435,0.0249900865206,0.0678095456805,-0.827612794298,-0.37462963232,-0.2445271,177.5025,-22.80812,69.77717,-22.8211,69.76947,-0.8339326,-155.6455,8117A_E1.0_B17_2,133.1875
-0.971172134462,0.0432038923861,0.0248931857025,0.0687833198952,0.024857198978,0.0687083538501,-0.830727577129,-0.369888069527,-0.2454894,177.4528,-22.7158,70.10444,-22.72563,70.11097,-0.8253362,-155.9986,8117A_E1.0_B17_2,133.55625
-0.971154538237,0.0438943554691,0.0247859727691,0.0696604557469,0.0247304354469,0.0695740294486,-0.83364111448,-0.365252408252,-0.2453701,177.4121,-22.62257,70.41387,-22.63433,70.43199,-0.817773,-156.3398,8117A_E1.0_B17_2,133.925
-0.971009587,0.0447233478079,0.024674410844,0.0705288568189,0.0246234440813,0.0704523214366,-0.8364990555,-0.360622117924,-0.2463263,177.3629,-22.53121,70.71769,-22.54157,70.73522,-0.8103757,-156.6787,8117A_E1.0_B17_2,134.29375
-0.970917344549,0.045512172391,0.024576189949,0.0714058534424,0.0245366763814,0.0713096513637,-0.839289126583,-0.356060034804,-0.2468225,177.3162,-22.43913,71.00776,-22.45108,71.01236,-0.8030231,-157.0114,8117A_E1.0_B17_2,134.6625
-0.970792110098,0.0462976352085,0.0244711217447,0.0722610563587,0.0244224988694,0.0721746505452,-0.842040406865,-0.351492567486,-0.2476089,177.2696,-22.3504,71.29139,-22.3615,71.30518,-0.7957451,-157.3429,8117A_E1.0_B17_2,135.03125
-0.970734659921,0.0470692608062,0.0243957474024,0.0731116028434,0.0243453359739,0.073044459435,-0.844758279768,-0.346973999264,-0.2477905,177.224,-22.2618,71.54727,-22.27078,71.56704,-0.7883004,-157.6702,8117A_E1.0_B17_2,135.4
-0.970597248799,0.0478640836166,0.0243123604157,0.0739763579242,0.0242767872362,0.0738891169504,-0.847285778084,-0.342499426347,-0.2486702,177.1768,-22.1727,71.80687,-22.18319,71.8117,-0.7821001,-157.9899,8117A_E1.0_B17_2,135.76875
-0.970487020832,0.0486023730934,0.0242492258138,0.0748153414155,0.0241938431679,0.0747452880908,-0.849868316343,-0.338040460912,-0.2493267,177.133,-22.08635,72.0414,-22.0956,72.06407,-0.7750939,-158.3095,8117A_E1.0_B17_2,136.1375
-0.970432729082,0.0494605646094,0.0241706010713,0.0756530233708,0.0241324868389,0.0755980325312,-0.852336500781,-0.33362895515,-0.2494243,177.0823,-22.00136,72.28169,-22.00836,72.29582,-0.7686701,-158.6232,8117A_E1.0_B17_2,136.50625
-0.970276853616,0.0502166840012,0.024127709566,0.0764897543983,0.0240817417641,0.0764268265007,-0.854707441228,-0.329286673504,-0.2504692,177.0373,-21.91598,72.49279,-21.92398,72.5106,-0.7626158,-158.9302,8117A_E1.0_B17_2,136.875
-0.970212367156,0.0509553476505,0.0240742973355,0.0773359786041,0.0240321393111,0.0772697354701,-0.857011920594,-0.32498700574,-0.2507011,176.9936,-21.83068,72.7089,-21.83881,72.72346,-0.7567626,-159.2328,8117A_E1.0_B17_2,137.24375
-0.970186428903,0.0517673467155,0.0240443370767,0.07815617427,0.0239816645171,0.0781073091945,-0.859261565042,-0.320629015986,-0.2505489,176.9457,-21.748,72.89976,-21.75492,72.93169,-0.7513512,-159.5372,8117A_E1.0_B17_2,137.6125
-0.970032991346,0.0525486928643,0.0239879932631,0.0789928891121,0.0239528543617,0.0789357419304,-0.861518797267,-0.316434425078,-0.2515437,176.8992,-21.66515,73.10789,-21.67198,73.11971,-0.745098,-159.8318,8117A_E1.0_B17_2,137.98125
-0.96996970907,0.0532533106354,0.023960235152,0.0798149322224,0.023922370067,0.0797590075509,-0.86368625754,-0.312193211479,-0.2517656,176.8575,-21.58358,73.29038,-21.5903,73.30427,-0.7395685,-160.1268,8117A_E1.0_B17_2,138.35
-0.969790565248,0.0541212328676,0.0239460866498,0.0806216539563,0.0239041864237,0.0805799707461,-0.865780539445,-0.307965411331,-0.2529361,176.8058,-21.5038,73.45763,-21.50916,73.47692,-0.7344219,-160.4191,8117A_E1.0_B17_2,138.71875
-0.969699461252,0.0548716650654,0.0239286831477,0.0814468929084,0.0238898281598,0.0813907961199,-0.867838430732,-0.303883789449,-0.253373,176.7613,-21.42295,73.62748,-21.42958,73.64198,-0.7289209,-160.7017,8117A_E1.0_B17_2,139.0875
