S11R,S11I,S12R,S12I,S21R,S21I,S22R,S22I,S11_Mag,S11_Ang,S12_Mag,S12_Ang,S21_Mag,S21_Ang,S22_Mag,S22_Ang,sourcefile,MHz
-0.845344447974,-0.144532298751,0.172387125154,-0.100613654682,0.172827622824,-0.100565829297,-0.654283103827,-0.50132556304,-1.334192,-170.2977,-13.99676,-30.26995,-13.98126,-30.19449,-1.678657,-142.5399,8117A_E1.0_B20_1,103.6875
-0.852165307805,-0.142155619293,0.1657363893,-0.100241047322,0.166149425605,-0.100206899136,-0.661325227012,-0.500688173989,-1.270319,-170.5293,-14.25774,-31.16648,-14.24269,-31.09473,-1.623865,-142.8707,8117A_E1.0_B20_1,104.05625
-0.858452857222,-0.139551088152,0.159461767321,-0.0996002080691,0.159885193257,-0.0995775813852,-0.668128746294,-0.499747779558,-1.212394,-170.7667,-14.51632,-31.989,-14.50029,-31.91493,-1.57301,-143.2042,8117A_E1.0_B20_1,104.425
-0.864283929187,-0.136869024569,0.153540113336,-0.09873955983,0.153965893379,-0.0987126445141,-0.674652232391,-0.498469677803,-1.159301,-171.0013,-14.77242,-32.74452,-14.75608,-32.66528,-1.526571,-143.541,8117A_E1.0_B20_1,104.79375
-0.869764485329,-0.134143072804,0.147970702228,-0.0977051557887,0.148384481641,-0.097683768737,-0.680935105253,-0.497030814561,-1.109872,-171.2324,-15.02495,-33.43681,-15.00862,-33.35752,-1.483062,-143.8734,8117A_E1.0_B20_1,105.1625
-0.874815774954,-0.13131345387,0.142712032557,-0.0965304895803,0.14310779086,-0.0965156498531,-0.686985692718,-0.495369466481,-1.064902,-171.4634,-15.27465,-34.07444,-15.25855,-33.99676,-1.442748,-144.2055,8117A_E1.0_B20_1,105.53125
-0.879585033736,-0.128455552085,0.137749447445,-0.0952331387082,0.138135234024,-0.0952150672666,-0.692725292261,-0.493514418531,-1.022791,-171.6912,-15.52156,-34.65806,-15.50564,-34.57806,-1.406066,-144.533,8117A_E1.0_B20_1,105.9
-0.8840606535,-0.12555600352,0.133072747364,-0.0938044775816,0.133445579401,-0.0938299630533,-0.698249965246,-0.491448682172,-0.9836323,-171.9168,-15.76629,-35.18044,-15.74926,-35.11231,-1.372279,-144.861,8117A_E1.0_B20_1,106.26875
-0.888186392904,-0.122699403461,0.128656276979,-0.0923164926333,0.129020038869,-0.0923147902828,-0.703532403284,-0.489266466605,-0.9478165,-172.1346,-16.00763,-35.66109,-15.99148,-35.584,-1.341031,-145.1836,8117A_E1.0_B20_1,106.6375
-0.892081939019,-0.11984219009,0.124472712026,-0.0907678281435,0.124837383467,-0.0907601024525,-0.708607575243,-0.487058018461,-0.9142259,-172.3487,-16.24661,-36.10023,-16.23026,-36.01815,-1.311498,-145.4975,8117A_E1.0_B20_1,107.00625
-0.895672954338,-0.116966689081,0.120522475862,-0.0891585375344,0.120869407595,-0.0891619544417,-0.713519994624,-0.484631023279,-0.8835708,-172.5598,-16.48302,-36.49281,-16.46675,-36.41515,-1.284399,-145.8152,8117A_E1.0_B20_1,107.375
-0.899112272856,-0.114151906713,0.116790635862,-0.0875178741243,0.117111972024,-0.0875190440139,-0.718204767419,-0.482202472719,-0.8542757,-172.7644,-16.71632,-36.84631,-16.70098,-36.77116,-1.259026,-146.1226,8117A_E1.0_B20_1,107.74375
-0.902334039164,-0.11133305912,0.113239173058,-0.0858202094318,0.113576511082,-0.0858275849741,-0.722703524534,-0.479683229007,-0.8270367,-172.9662,-16.94902,-37.15728,-16.93232,-37.07764,-1.235533,-146.4264,8117A_E1.0_B20_1,108.1125
-0.905324557213,-0.10853358685,0.109887961802,-0.0841198246495,0.110212380553,-0.0841329219089,-0.727054320594,-0.477096938763,-0.8019411,-173.1638,-17.17797,-37.43425,-17.16131,-37.35706,-1.213464,-146.7269,8117A_E1.0_B20_1,108.48125
-0.908155202485,-0.10577431545,0.106689966889,-0.0823901245616,0.107008725072,-0.0824120371358,-0.731240089042,-0.474461082992,-0.7782797,-173.3566,-17.40624,-37.67671,-17.38913,-37.60142,-1.192862,-147.0227,8117A_E1.0_B20_1,108.85
-0.910778366387,-0.103090621408,0.103679033714,-0.0806640716373,0.103963164937,-0.0806672098421,-0.735250977903,-0.471817991917,-0.756458,-173.5422,-17.63059,-37.88353,-17.61564,-37.80864,-1.173581,-147.3113,8117A_E1.0_B20_1,109.21875
-0.913265808886,-0.100393121175,0.100802213204,-0.0789103290528,0.101093533045,-0.0789182734911,-0.739152467329,-0.469102135408,-0.7358901,-173.7268,-17.85476,-38.05467,-17.83887,-37.97724,-1.155427,-147.5988,8117A_E1.0_B20_1,109.5875
-0.915629213254,-0.0977814167876,0.0980677269244,-0.0771718576895,0.0983557443444,-0.0771786514137,-0.742906783968,-0.466358880307,-0.7163587,-173.9044,-18.07634,-38.20006,-18.0603,-38.12088,-1.138472,-147.8815,8117A_E1.0_B20_1,109.95625
-0.917896742282,-0.0951889563777,0.0954642562368,-0.0754221054256,0.095750992437,-0.0754448477451,-0.746533841613,-0.463567166885,-0.6976671,-174.0794,-18.29682,-38.31071,-18.27976,-38.23555,-1.122661,-148.1614,8117A_E1.0_B20_1,110.325
-0.919955168757,-0.0926475897564,0.0929881503664,-0.0736832948182,0.0932506535369,-0.0736906306622,-0.750024251221,-0.460743393518,-0.6808413,-174.2492,-18.5152,-38.39311,-18.49981,-38.31729,-1.107987,-148.4374,8117A_E1.0_B20_1,110.69375
-0.921932589692,-0.0901249894186,0.0906136097613,-0.0719329345578,0.0908825905063,-0.0719516194069,-0.753442657427,-0.457905816318,-0.664711,-174.4167,-18.73376,-38.44404,-18.71708,-38.36861,-1.093814,-148.7108,8117A_E1.0_B20_1,111.0625
-0.923793116658,-0.0876934413536,0.0883654528698,-0.0701981471922,0.0886341105556,-0.0702238354928,-0.756683872431,-0.45508045193,-0.6495455,-174.5773,-18.94959,-38.46388,-18.93218,-38.3894,-1.080899,-148.9767,8117A_E1.0_B20_1,111.43125
-0.92558078835,-0.0851922880556,0.0862135465338,-0.0684813193486,0.0864608546117,-0.0684957990006,-0.759898686705,-0.452257431877,-0.6350761,-174.7412,-19.16409,-38.46089,-19.14811,-38.38688,-1.068028,-149.2408,8117A_E1.0_B20_1,111.8
-0.927257130723,-0.0828028009786,0.0841581570264,-0.0667773667703,0.0843917815343,-0.0667861184998,-0.762993369507,-0.449424885842,-0.621502,-174.8971,-19.37726,-38.43111,-19.36203,-38.35745,-1.056055,-149.5007,8117A_E1.0_B20_1,112.16875
-0.92885184364,-0.0804587212511,0.0821927735224,-0.065076010871,0.0824307434225,-0.0650898108647,-0.765959280576,-0.446556313892,-0.6086062,-175.0493,-19.58981,-38.37037,-19.57365,-38.29569,-1.045188,-149.7577,8117A_E1.0_B20_1,112.5375
-0.930366513068,-0.0781610344246,0.0803013212563,-0.0633872644381,0.0805412237351,-0.063421950254,-0.76889404399,-0.443715437881,-0.5963744,-175.1978,-19.80209,-38.28642,-19.78429,-38.21856,-1.034289,-150.0115,8117A_E1.0_B20_1,112.90625
-0.931797279832,-0.0758611278879,0.0785080256301,-0.0617240754729,0.0787383545865,-0.0617380239655,-0.771689630938,-0.440853286193,-0.5848803,-175.3456,-20.01158,-38.17491,-19.99509,-38.09967,-1.024518,-150.2614,8117A_E1.0_B20_1,113.275
-0.933176387345,-0.0736572595665,0.0767857177984,-0.0600576032107,0.0769993301944,-0.0600757535411,-0.774388976695,-0.438005101488,-0.5737516,-175.4869,-20.22141,-38.03058,-20.20543,-37.96176,-1.015344,-150.5069,8117A_E1.0_B20_1,113.64375
-0.934469576603,-0.0714293962874,0.0751128779922,-0.0584080758131,0.0753510848082,-0.0584331700891,-0.777113268354,-0.435125949743,-0.5633954,-175.6289,-20.43186,-37.86878,-20.4133,-37.79282,-1.005956,-150.7544,8117A_E1.0_B20_1,114.0125
-0.935699874124,-0.0692569992702,0.0735426096204,-0.0567935169685,0.073742715283,-0.0568114367563,-0.779688645125,-0.43230589051,-0.5535411,-175.7669,-20.63787,-37.67723,-20.62205,-37.61068,-0.9974063,-150.9934,8117A_E1.0_B20_1,114.38125
-0.936866826593,-0.0671307960593,0.0720383258128,-0.0551800911215,0.0722174573293,-0.055203571213,-0.782165011548,-0.429446147647,-0.5442015,-175.9015,-20.8437,-37.45148,-20.82873,-37.39457,-0.989745,-151.2311,8117A_E1.0_B20_1,114.75
-0.937978895735,-0.0650223426821,0.0705596069268,-0.0535652270476,0.0707720469523,-0.053598689815,-0.784631699097,-0.426532834777,-0.5353186,-176.0345,-21.05247,-37.2039,-21.03391,-37.1382,-0.9822729,-151.4711,8117A_E1.0_B20_1,115.11875
-0.939057623684,-0.0629351596957,0.0691587792749,-0.0519885348041,0.0693613544388,-0.0520269788713,-0.787069345382,-0.423693954067,-0.526692,-176.1658,-21.25765,-36.93318,-21.23909,-36.87305,-0.9745609,-151.7056,8117A_E1.0_B20_1,115.4875
-0.94008909095,-0.0609510083251,0.0678186661773,-0.0504303787397,0.0679990258151,-0.0504444666393,-0.789385274148,-0.420874767329,-0.5184019,-176.2904,-21.46144,-36.63472,-21.44571,-36.56954,-0.9676635,-151.9349,8117A_E1.0_B20_1,115.85625
-0.941073785085,-0.058956702511,0.0665114488797,-0.048877893839,0.0667102732248,-0.0488954154284,-0.791649369302,-0.418053523709,-0.5105146,-176.4152,-21.66673,-36.3114,-21.64879,-36.23962,-0.9610868,-152.1624,8117A_E1.0_B20_1,116.225
-0.941993294696,-0.0569415098602,0.0652780850142,-0.0473500777033,0.0654528308822,-0.0473780154243,-0.793877008444,-0.415230017377,-0.5032038,-176.5408,-21.86869,-35.95561,-21.8517,-35.89889,-0.9547018,-152.3886,8117A_E1.0_B20_1,116.59375
-0.942837123256,-0.0550240860094,0.0640636802253,-0.0458133417746,0.0642448906677,-0.0458529490747,-0.795997429631,-0.412346815485,-0.4965,-176.66,-22.07397,-35.56939,-22.05519,-35.51626,-0.9493748,-152.6147,8117A_E1.0_B20_1,116.9625
-0.943710710249,-0.0530970301603,0.0629015817258,-0.0443203649485,0.0630824779701,-0.0443388254911,-0.798120094593,-0.409595327186,-0.4894958,-176.7797,-22.27612,-35.16847,-22.25824,-35.10226,-0.9433145,-152.8331,8117A_E1.0_B20_1,117.33125
-0.944461553733,-0.0512113791262,0.0617798745195,-0.0428303430722,0.0619634164236,-0.042847129829,-0.800211899437,-0.406726079015,-0.4835643,-176.8963,-22.4786,-34.73254,-22.46008,-34.6635,-0.937915,-153.057,8117A_E1.0_B20_1,117.7
-0.945293326524,-0.0493355832764,0.0607082968114,-0.0413588337668,0.0608777907798,-0.0413785152345,-0.802213145083,-0.403916869436,-0.4768546,-177.0124,-22.67924,-34.26549,-22.66138,-34.20387,-0.9329076,-153.2746,8117A_E1.0_B20_1,118.06875
-0.945982637032,-0.0474860823992,0.0596681006675,-0.0398932372114,0.0598417846127,-0.0399119990987,-0.804178161332,-0.401148240716,-0.4714071,-177.1263,-22.88045,-33.76612,-22.86173,-33.70165,-0.9279163,-153.4886,8117A_E1.0_B20_1,118.4375
-0.946716226856,-0.0456330324121,0.0586718255186,-0.0384329888605,0.0588355869242,-0.0384608742824,-0.806068380863,-0.398341796272,-0.465525,-177.2404,-23.08081,-33.22681,-23.06197,-33.17268,-0.9236165,-153.7024,8117A_E1.0_B20_1,118.80625
-0.947362367493,-0.0439109070399,0.0577008932111,-0.0370119363413,0.057857250777,-0.0370231419872,-0.807976519758,-0.395584079112,-0.4603571,-177.3462,-23.27969,-32.67793,-23.26226,-32.61538,-0.9188358,-153.9137,8117A_E1.0_B20_1,119.175
-0.947975618864,-0.0421272037267,0.0567658920052,-0.0355828816693,0.0569257605919,-0.0355975963952,-0.809773218107,-0.392773438855,-0.4554885,-177.4555,-23.47898,-32.08095,-23.46042,-32.01913,-0.9151303,-154.1247,8117A_E1.0_B20_1,119.54375
-0.948635907193,-0.0403683438323,0.05585430717,-0.0341659383031,0.0560204646648,-0.0341849329276,-0.811574482893,-0.389998420295,-0.4501515,-177.5633,-23.67845,-31.45402,-23.65835,-31.39247,-0.9111202,-154.3336,8117A_E1.0_B20_1,119.9125
-0.949219859394,-0.0386622571857,0.0549845411573,-0.0327725525519,0.055147742343,-0.0327985782442,-0.813326277264,-0.387299183967,-0.4454648,-177.6676,-23.87498,-30.7963,-23.85417,-30.74165,-0.9071132,-154.5366,8117A_E1.0_B20_1,120.28125
-0.949772527776,-0.0369613813532,0.0541416863627,-0.0313895344433,0.0542916328615,-0.031405519919,-0.815069552638,-0.384540450815,-0.4410357,-177.7714,-24.07088,-30.10372,-24.05178,-30.04765,-0.9033181,-154.7426,8117A_E1.0_B20_1,120.65
-0.95033099467,-0.035322073379,0.0533236072486,-0.0300150737693,0.0534870596968,-0.0300336463805,-0.816751284187,-0.381848789988,-0.4365066,-177.8714,-24.26628,-29.37452,-24.24479,-29.31475,-0.899676,-154.9429,8117A_E1.0_B20_1,121.01875
-0.950854856195,-0.0335651505859,0.0525394048239,-0.0286609392522,0.0526814222533,-0.0286720517209,-0.818405387818,-0.379132700373,-0.4323071,-177.9783,-24.45894,-28.61305,-24.44009,-28.5574,-0.8962697,-155.1437,8117A_E1.0_B20_1,121.3875
-0.951349487411,-0.0319750802583,0.0517777299879,-0.0273137727247,0.0519250155322,-0.0273305519484,-0.820009208048,-0.376402889236,-0.428295,-178.075,-24.65089,-27.81253,-24.63042,-27.75992,-0.8932532,-155.3438,8117A_E1.0_B20_1,121.75625
-0.951826534153,-0.0303580153577,0.0510492625995,-0.0259780239399,0.0511792762961,-0.0259818479567,-0.821563587567,-0.373700062234,-0.4244282,-178.1732,-24.84009,-26.9707,-24.82227,-26.91524,-0.8904575,-155.5409,8117A_E1.0_B20_1,122.125
-0.952287415734,-0.0287240321342,0.050318685479,-0.0246461435779,0.0504673381797,-0.0246554777242,-0.823131234289,-0.370992340361,-0.4206896,-178.2723,-25.03153,-26.09566,-25.01022,-26.03751,-0.887463,-155.7385,8117A_E1.0_B20_1,122.49375
-0.95266332487,-0.0271560996983,0.0496406838261,-0.0233311800791,0.0497719521687,-0.0233330132379,-0.824677950914,-0.368328125492,-0.4176836,-178.3672,-25.21644,-25.17358,-25.19752,-25.11711,-0.8843795,-155.9329,8117A_E1.0_B20_1,122.8625
-0.953077743759,-0.0256197320895,0.0489699901108,-0.0220319578121,0.049105817494,-0.0220209383891,-0.826133993569,-0.365657574379,-0.4142964,-178.4602,-25.40085,-24.22333,-25.38156,-24.1533,-0.882019,-156.1252,8117A_E1.0_B20_1,123.23125
-0.953515656599,-0.0240610982788,0.048324321171,-0.0207367740341,0.0484524008178,-0.020731629676,-0.827605645528,-0.363000644548,-0.4106789,-178.5545,-25.58265,-23.22498,-25.56356,-23.16493,-0.8793714,-156.317,8117A_E1.0_B20_1,123.6
-0.953900897813,-0.0224965785382,0.0476817047236,-0.0194425366938,0.0478250966321,-0.0194499069293,-0.829058555782,-0.360340402732,-0.40752,-178.649,-25.76499,-22.18351,-25.74215,-22.131,-0.8768052,-156.5084,8117A_E1.0_B20_1,123.96875
-0.954207927116,-0.0209741819697,0.0470842646023,-0.0181640194086,0.047208862935,-0.018173940532,-0.830414168486,-0.357687824584,-0.4050418,-178.7408,-25.93995,-21.09546,-25.91935,-21.05515,-0.8749722,-156.6968,8117A_E1.0_B20_1,124.3375
-0.954566446562,-0.0194619584151,0.0464922105956,-0.0169098263941,0.046625293922,-0.0169027180448,-0.831808088486,-0.35504504957,-0.4020718,-178.832,-26.11283,-19.98699,-26.09132,-19.92672,-0.8726704,-156.8855,8117A_E1.0_B20_1,124.70625
-0.954933882468,-0.017970533725,0.0459343584225,-0.0156471904557,0.0460527300056,-0.0156488334456,-0.833191283483,-0.352413132895,-0.3989962,-178.9219,-26.28046,-18.81102,-26.26033,-18.76789,-0.8703293,-157.0732,8117A_E1.0_B20_1,125.075
-0.955230500165,-0.0165285209119,0.0453812131818,-0.0143980092353,0.045499124742,-0.0144047021412,-0.834488363155,-0.349801577174,-0.3965363,-179.0087,-26.44595,-17.60257,-26.4251,-17.56742,-0.8685825,-157.2575,8117A_E1.0_B20_1,125.44375
-0.95551879883,-0.0150521914676,0.0448397916293,-0.0131612660627,0.0449578586841,-0.0131646571457,-0.835770263166,-0.3471978094,-0.3941377,-179.0975,-26.60782,-16.35789,-26.58661,-16.3212,-0.8668521,-157.4409,8117A_E1.0_B20_1,125.8125
-0.955800463639,-0.0136183278977,0.0443153368669,-0.0119299505159,0.0444437887623,-0.0119300297761,-0.837094874873,-0.344663312867,-0.3917737,-179.1837,-26.76506,-15.06716,-26.74161,-15.02568,-0.8644011,-157.6212,8117A_E1.0_B20_1,126.18125
-0.956075861983,-0.0121785916319,0.043812340383,-0.0107165485833,0.043935729299,-0.0107015460106,-0.838304454551,-0.342015254851,-0.3894483,-179.2702,-26.91571,-13.74474,-26.89334,-13.68913,-0.8632981,-157.8053,8117A_E1.0_B20_1,126.55
-0.95638125209,-0.0108051924417,0.0433254058465,-0.00950414841238,0.0434555526178,-0.00949215628777,-0.839530372248,-0.339417294978,-0.3868246,-179.3527,-27.06103,-12.3728,-27.03667,-12.32179,-0.8617802,-157.9868,8117A_E1.0_B20_1,126.91875
-0.956595474591,-0.00932486649016,0.042854124971,-0.00829751069553,0.0429751051028,-0.00829554603808,-0.84080762893,-0.336874554851,-0.3850209,-179.4415,-27.20031,-10.95814,-27.17678,-10.92551,-0.8595215,-158.1662,8117A_E1.0_B20_1,127.2875
-0.956869901465,-0.0079796983499,0.0424041487681,-0.00710911140912,0.0425343690134,-0.00708295530844,-0.841950492372,-0.334317667745,-0.3826401,-179.5222,-27.33145,-9.517205,-27.30641,-9.454319,-0.8584259,-158.3432,8117A_E1.0_B20_1,127.65625
-0.957124138856,-0.00659856673055,0.0419591162786,-0.00592281257572,0.0420802015385,-0.00590199801576,-0.843158019631,-0.331742953058,-0.3804282,-179.605,-27.45779,-8.034603,-27.43384,-7.983992,-0.8567333,-158.5227,8117A_E1.0_B20_1,128.025
-0.957288596091,-0.00522125111542,0.0415264892992,-0.00474667838927,0.0416417724728,-0.00471633047122,-0.844294918567,-0.329226063935,-0.3790131,-179.6875,-27.57712,-6.520883,-27.55406,-6.461761,-0.8553852,-158.6971,8117A_E1.0_B20_1,128.39375
-0.957509060652,-0.00386209151514,0.0411119263787,-0.0035649598849,0.0412209264207,-0.0035429320172,-0.845387136105,-0.326670613213,-0.3770715,-179.7689,-27.68811,-4.955922,-27.66568,-4.91249,-0.8544895,-158.8727,8117A_E1.0_B20_1,128.7625
-0.957827420504,-0.00252932461702,0.0407135076373,-0.0024075164405,0.0408247918588,-0.00237881121622,-0.846503427252,-0.324191502014,-0.3742244,-179.8487,-27.79007,-3.384137,-27.7668,-3.334785,-0.8530353,-159.0443,8117A_E1.0_B20_1,129.13125
-0.957937815555,-0.00114860745462,0.0403173446819,-0.00123930248662,0.0404321415242,-0.00122812251519,-0.84768323036,-0.321618713212,-0.3732474,-179.9313,-27.88606,-1.760643,-27.86146,-1.739819,-0.851253,-159.2228,8117A_E1.0_B20_1,129.5
-0.958193431221,0.000155529762651,0.039941092572,-0.000107032702159,0.0400608037806,-7.88513044891e-05,-0.848691543008,-0.319117139383,-0.3709361,179.9907,-27.97157,-0.1535388,-27.94559,-0.1127746,-0.8506844,-159.3932,8117A_E1.0_B20_1,129.86875
-0.958297146746,0.00144675169576,0.0395837690243,0.00105555096701,0.0396913811201,0.00108193696853,-0.849701144877,-0.316625777287,-0.3699862,179.9135,-28.04657,1.527502,-28.02285,1.561424,-0.8499933,-159.563,8117A_E1.0_B20_1,130.2375
-0.95847144999,0.00273176860364,0.03921961044,0.0021773160841,0.0393345282959,0.0022207428127,-0.850748620466,-0.31415129407,-0.3683811,179.8367,-28.11657,3.177571,-28.0907,3.231366,-0.8488297,-159.7326,8117A_E1.0_B20_1,130.60625
-0.958567355438,0.00405206802894,0.0388761363882,0.00331998031207,0.0389928130412,0.00334635073355,-0.851787948486,-0.311639325325,-0.3674697,179.7578,-28.17478,4.881155,-28.14844,4.905087,-0.8477868,-159.9042,8117A_E1.0_B20_1,130.975
-0.958704709825,0.00532100672603,0.0385409131961,0.00443810512792,0.0386456898204,0.00447861210547,-0.852817380519,-0.309210621174,-0.366169,179.682,-28.22435,6.568853,-28.20004,6.610465,-0.8464835,-160.0706,8117A_E1.0_B20_1,131.34375
-0.958852003977,0.00660378454111,0.0382166763688,0.00557009645523,0.0383297972648,0.00560319057638,-0.853726324646,-0.306699068663,-0.3647624,179.6054,-28.26365,8.292493,-28.23744,8.316799,-0.846461,-160.2393,8117A_E1.0_B20_1,131.7125
-0.959022230776,0.00788549450399,0.0379006425149,0.00667646606122,0.038019604301,0.00672068721759,-0.854739685923,-0.30419774937,-0.3631329,179.5289,-28.29435,9.990558,-28.26622,10.02456,-0.8453885,-160.4096,8117A_E1.0_B20_1,132.08125
-0.959169432089,0.00913733116944,0.0376006439506,0.0077807170339,0.0377165531124,0.00782406246954,-0.8556214008,-0.301780251252,-0.3616993,179.4542,-28.314,11.69123,-28.28638,11.71943,-0.8451611,-160.5721,8117A_E1.0_B20_1,132.45
-0.959182513411,0.0103797587939,0.0373084031394,0.00887939743884,0.0374155877462,0.00892977233807,-0.856600864658,-0.299359844766,-0.3614664,179.38,-28.32458,13.38733,-28.29836,13.42336,-0.8439897,-160.7368,8117A_E1.0_B20_1,132.81875
-0.959292991222,0.011601666388,0.037024932106,0.00997642370919,0.0371428759663,0.010024956312,-0.857509555096,-0.296889024778,-0.3603394,179.3071,-28.32572,15.08028,-28.29711,15.10437,-0.8435447,-160.903,8117A_E1.0_B20_1,133.1875
-0.959436881583,0.0127958671933,0.036751999925,0.0110718773683,0.0368596270364,0.011123965777,-0.858423987676,-0.294496893623,-0.3588994,179.2359,-28.3171,16.76541,-28.29042,16.79343,-0.8427303,-161.0646,8117A_E1.0_B20_1,133.55625
-0.959512141351,0.014135191704,0.0364870257612,0.0121593427034,0.0365954595725,0.0122067840736,-0.859300811386,-0.29204293245,-0.3580481,179.156,-28.29987,18.43071,-28.27329,18.44664,-0.8423781,-161.2291,8117A_E1.0_B20_1,133.925
-0.959705992606,0.0152722908122,0.0362290324716,0.0132311554901,0.0363415923385,0.0132934886317,-0.860223289031,-0.289639198348,-0.3561362,179.0883,-28.27512,20.06263,-28.24654,20.09215,-0.8413869,-161.3915,8117A_E1.0_B20_1,134.29375
-0.959740414538,0.016512725296,0.0359886817264,0.0143078207215,0.0360904862236,0.0143776123677,-0.861059367768,-0.287264457441,-0.3556389,179.0143,-28.23938,21.68101,-28.21242,21.72119,-0.8410225,-161.5504,8117A_E1.0_B20_1,134.6625
-0.959760942393,0.017657533695,0.0357466869997,0.0153891795616,0.0358518425108,0.015449404694,-0.861877027898,-0.28489339731,-0.3552688,178.946,-28.19687,23.29219,-28.17004,23.31235,-0.8407476,-161.7087,8117A_E1.0_B20_1,135.03125
-0.959882770932,0.0189301226713,0.0355173839714,0.0164338630693,0.0356258582724,0.0165232275091,-0.862749668816,-0.282433453846,-0.3539473,178.8702,-28.14867,24.82994,-28.11854,24.88181,-0.8401711,-161.8734,8117A_E1.0_B20_1,135.4
-0.959993500577,0.020125759615,0.0352914758702,0.0175084238405,0.0354137546833,0.0175788856631,-0.863574128026,-0.2800774336,-0.3527258,178.799,-28.09099,26.38643,-28.05999,26.39915,-0.8396547,-162.0309,8117A_E1.0_B20_1,135.76875
-0.960007517526,0.0212206815464,0.0350808171842,0.0185585905074,0.0351876365364,0.0186349127421,-0.864278249233,-0.27767243376,-0.3523858,178.7337,-28.02696,27.87991,-27.99853,27.90511,-0.8403122,-162.189,8117A_E1.0_B20_1,136.1375
-0.960049325365,0.0224688993487,0.0348814667436,0.0195998222992,0.0349816439079,0.0196857163395,-0.865088552603,-0.275356475328,-0.3517509,178.6593,-27.95644,29.33154,-27.92839,29.36838,-0.8396771,-162.3438,8117A_E1.0_B20_1,136.50625
-0.960078400707,0.0237069270185,0.0346689808793,0.0206477646542,0.0347833264252,0.0207391712502,-0.865894373928,-0.272922405635,-0.3512188,178.5855,-27.88274,30.77671,-27.85158,30.80504,-0.8393593,-162.5056,8117A_E1.0_B20_1,136.875
-0.960120615439,0.0247274594983,0.0344910899985,0.0216906170828,0.0345993641249,0.0217820915702,-0.866661854923,-0.270595672627,-0.3506044,178.5247,-27.79861,32.1648,-27.76874,32.19254,-0.8390164,-162.6602,8117A_E1.0_B20_1,137.24375
-0.960213842747,0.0258954131467,0.0342991839244,0.0227203727269,0.0344136518397,0.0228191753977,-0.867348485512,-0.268268593193,-0.3494833,178.4552,-27.71433,33.52118,-27.68272,33.54776,-0.8393502,-162.8133,8117A_E1.0_B20_1,137.6125
-0.960224178902,0.0270344975315,0.0341287983997,0.0237527534721,0.0342434811732,0.0238553678595,-0.868058443598,-0.265914035568,-0.3491061,178.3873,-27.62213,34.83691,-27.59028,34.8626,-0.8394856,-162.9685,8117A_E1.0_B20_1,137.98125
