S11R,S11I,S12R,S12I,S21R,S21I,S22R,S22I,S11_Mag,S11_Ang,S12_Mag,S12_Ang,S21_Mag,S21_Ang,S22_Mag,S22_Ang,sourcefile,MHz
-0.915537395387,-0.103352559157,0.0997001285293,-0.0824982311317,0.0999770088766,-0.0824967190509,-0.741103050491,-0.469873889242,-0.7114834,-173.5593,-17.76087,-39.60652,-17.74662,-39.52798,-1.135007,-147.6245,8117A_E1.0_B20_2,108.1125
-0.917810660041,-0.100711150893,0.0970354459828,-0.0807217520039,0.0973081635725,-0.0807223495906,-0.744849295458,-0.467051078602,-0.6929586,-173.738,-17.97733,-39.75636,-17.96288,-39.67753,-1.118558,-147.9106,8117A_E1.0_B20_2,108.48125
-0.919995000466,-0.0980673847896,0.0944841136266,-0.0789397785615,0.0947493923437,-0.0789351577013,-0.748410614321,-0.464224142116,-0.6752217,-173.9155,-18.19337,-39.87815,-18.17922,-39.79748,-1.103496,-148.1895,8117A_E1.0_B20_2,108.85
-0.922000390593,-0.095536447078,0.0920612257541,-0.0771709208492,0.0923158226604,-0.0771634827111,-0.751863596457,-0.461361957667,-0.658997,-174.0842,-18.40715,-39.97164,-18.39339,-39.89104,-1.089346,-148.4657,8117A_E1.0_B20_2,109.21875
-0.923907713838,-0.0930032952365,0.0897383734509,-0.0754019296867,0.0900049007524,-0.0754005047204,-0.755247342887,-0.458544261883,-0.6436424,-174.2518,-18.62063,-40.03838,-18.60558,-39.95418,-1.075373,-148.7362,8117A_E1.0_B20_2,109.5875
-0.9257417881,-0.0905267247329,0.0875365790003,-0.0736536254203,0.0877675635849,-0.0736483667547,-0.758503342755,-0.455670108202,-0.6288703,-174.4149,-18.83143,-40.07739,-18.81827,-40.00101,-1.06259,-149.0047,8117A_E1.0_B20_2,109.95625
-0.927437217093,-0.0880867320224,0.0854260491799,-0.0719110555811,0.0856647141874,-0.0719054633716,-0.761633166912,-0.452753437125,-0.6153078,-174.5744,-19.04175,-40.09044,-19.02783,-40.00951,-1.050912,-149.2706,8117A_E1.0_B20_2,110.325
-0.929081581154,-0.0857172880344,0.0834023522068,-0.0701779048668,0.0836381197776,-0.0701712135073,-0.764655909209,-0.44983091835,-0.6021125,-174.7288,-19.25151,-40.07853,-19.23748,-39.99618,-1.039996,-149.5326,8117A_E1.0_B20_2,110.69375
-0.930599802463,-0.083337052615,0.0814596905412,-0.0684610437753,0.0816941879115,-0.0684488140494,-0.767654285144,-0.446893088959,-0.5900513,-174.8827,-19.46054,-40.04465,-19.44653,-39.95851,-1.029194,-149.794,8117A_E1.0_B20_2,111.0625
-0.932071236761,-0.0810440879859,0.0796040960098,-0.0667475780193,0.0798432592612,-0.0667470392546,-0.770482321679,-0.444017363316,-0.578307,-175.0306,-19.66896,-39.97964,-19.65367,-39.89481,-1.019364,-150.0458,8117A_E1.0_B20_2,111.43125
-0.933463739809,-0.0787411812901,0.0778473666929,-0.0650587883543,0.0780626175136,-0.0650601207048,-0.773342710678,-0.441133727772,-0.5672579,-175.1783,-19.87464,-39.88626,-19.86043,-39.80901,-1.009142,-150.2985,8117A_E1.0_B20_2,111.8
-0.934829809628,-0.0764874245078,0.0761429557765,-0.0633874328141,0.0763474093882,-0.063378267962,-0.776034514169,-0.438251392388,-0.5563722,-175.3225,-20.08078,-39.77668,-20.06752,-39.69708,-1.000188,-150.5452,8117A_E1.0_B20_2,112.16875
-0.93606886079,-0.0742850552555,0.0745126424913,-0.0617355265363,0.0747224578374,-0.0617241585709,-0.778687470402,-0.435357820447,-0.5465789,-175.4626,-20.28566,-39.64257,-20.27181,-39.55826,-0.9914662,-150.7908,8117A_E1.0_B20_2,112.5375
-0.93725266716,-0.0721406993912,0.072940790411,-0.0600805524504,0.0731492351285,-0.0600861433306,-0.781249564552,-0.432449636871,-0.5372127,-175.5986,-20.49147,-39.47792,-20.47636,-39.40032,-0.9834361,-151.0339,8117A_E1.0_B20_2,112.90625
-0.938409339428,-0.0699828965546,0.0714426223455,-0.0584571204433,0.0716419232374,-0.0584596528576,-0.783754363463,-0.429583817065,-0.5280668,-175.735,-20.69495,-39.29136,-20.68029,-39.21437,-0.9755479,-151.2724,8117A_E1.0_B20_2,113.275
-0.939519298429,-0.0678977495303,0.0699941508474,-0.0568413553202,0.0701946828054,-0.0568413365422,-0.786185532203,-0.426723569699,-0.5192628,-175.8665,-20.89903,-39.07961,-20.88404,-38.99941,-0.9681193,-151.5079,8117A_E1.0_B20_2,113.64375
-0.940544147159,-0.06581544227,0.0686083852997,-0.0552465361556,0.0687933802992,-0.0552492325217,-0.788557927499,-0.423826300118,-0.5112024,-175.9972,-21.10178,-38.84257,-21.08741,-38.76859,-0.961223,-151.7433,8117A_E1.0_B20_2,114.0125
-0.941549375529,-0.063795481624,0.0672810206617,-0.0536664497635,0.067447781274,-0.0536743593759,-0.790899633405,-0.421003442671,-0.5032458,-176.1238,-21.30368,-38.57748,-21.29003,-38.51247,-0.9541096,-151.9732,8117A_E1.0_B20_2,114.38125
-0.94249905028,-0.0617796075707,0.0659968206338,-0.0521006530407,0.0661633402745,-0.0521122894618,-0.79311518763,-0.418123283066,-0.4957615,-176.2497,-21.50577,-38.28904,-21.49153,-38.22506,-0.9482024,-152.2022,8117A_E1.0_B20_2,114.75
-0.943417820001,-0.059794553649,0.064751514073,-0.050548308703,0.0649323374084,-0.0505553076007,-0.795327124748,-0.415207410569,-0.4885073,-176.3734,-21.70832,-37.9774,-21.6928,-37.90377,-0.9423518,-152.4328,8117A_E1.0_B20_2,115.11875
-0.944286026008,-0.0578542634767,0.0635597058281,-0.0490169099133,0.0637315993891,-0.0490254898809,-0.797504647315,-0.412368753631,-0.481657,-176.494,-21.90946,-37.63922,-21.89417,-37.56926,-0.9363174,-152.6577,8117A_E1.0_B20_2,115.4875
-0.9450942938,-0.0559287921486,0.0624106174478,-0.0475026253487,0.0625768909171,-0.0474989274482,-0.799594081665,-0.409563983358,-0.4753146,-176.6133,-22.11013,-37.27587,-22.09573,-37.20028,-0.9307623,-152.8778,8117A_E1.0_B20_2,115.85625
-0.945907000124,-0.0540636227858,0.0612993481172,-0.0459938091311,0.0614666217965,-0.0459997256976,-0.801664095005,-0.406739075783,-0.4688671,-176.7288,-22.31137,-36.88144,-22.29581,-36.81005,-0.9253382,-153.0982,8117A_E1.0_B20_2,116.225
-0.946646210545,-0.0521650392274,0.0602379116948,-0.044524479588,0.0603940005069,-0.0445265251115,-0.80368965191,-0.403929105549,-0.4630783,-176.8459,-22.50957,-36.46973,-22.49488,-36.40014,-0.920108,-153.3162,8117A_E1.0_B20_2,116.59375
-0.947363357246,-0.050329016295,0.0592006228881,-0.0430329436318,0.0593682432895,-0.0430442498327,-0.805612032998,-0.401089431041,-0.4574285,-176.959,-22.71115,-36.01341,-22.69428,-35.94355,-0.9157746,-153.5327,8117A_E1.0_B20_2,116.9625
-0.948065572473,-0.0485146690207,0.0582008895985,-0.0415836966682,0.0583635465844,-0.0415906123444,-0.807535191008,-0.398311136679,-0.4518749,-177.0706,-22.91023,-35.54526,-22.89368,-35.47416,-0.9110509,-153.7455,8117A_E1.0_B20_2,117.33125
-0.948724629586,-0.0467472793378,0.0572358579358,-0.0401394635352,0.0574011095302,-0.0401288809523,-0.809443425056,-0.395507450953,-0.446665,-177.1791,-23.10947,-35.04195,-23.09342,-34.95724,-0.9064469,-153.9591,8117A_E1.0_B20_2,117.7
-0.949370242105,-0.0449654618726,0.0563115626505,-0.0387024580577,0.0564644250031,-0.038705019825,-0.811214936115,-0.392708729872,-0.4415561,-177.2883,-23.30788,-34.50041,-23.29169,-34.42971,-0.9028899,-154.1684,8117A_E1.0_B20_2,118.06875
-0.949914944238,-0.0431835639766,0.0554126023633,-0.0372916504347,0.0555650994319,-0.0372902138507,-0.813048960939,-0.389914261174,-0.4373395,-177.3971,-23.50546,-33.93982,-23.48912,-33.8659,-0.8986579,-154.379,8117A_E1.0_B20_2,118.4375
-0.950549436103,-0.0414437083662,0.0545420127086,-0.0358800833856,0.0546826605483,-0.035876719764,-0.814777397161,-0.38714095849,-0.432258,-177.5035,-23.70365,-33.33864,-23.68827,-33.26846,-0.8951416,-154.5853,8117A_E1.0_B20_2,118.80625
-0.951076943089,-0.0397605005207,0.0536983843159,-0.0344820356401,0.0538410673004,-0.0344843264895,-0.816493906614,-0.384393906222,-0.4281033,-177.6061,-23.90136,-32.70626,-23.88486,-32.6389,-0.8915105,-154.7896,8117A_E1.0_B20_2,119.175
-0.951623562384,-0.0381063643496,0.0528831625883,-0.0331064320567,0.0530262201945,-0.0331043810213,-0.818158650124,-0.381642297563,-0.423738,-177.7069,-24.09753,-32.04779,-24.08081,-31.97662,-0.8882405,-154.9926,8117A_E1.0_B20_2,119.54375
-0.952146091428,-0.0364246521887,0.0520995915307,-0.0317311634005,0.0522292154783,-0.0317319183027,-0.819801966232,-0.378885034961,-0.4195771,-177.8092,-24.29313,-31.34343,-24.27732,-31.28082,-0.8850727,-155.1952,8117A_E1.0_B20_2,119.9125
-0.952624239586,-0.0348062798288,0.0513402957573,-0.0303831064178,0.0514675740243,-0.0303773075752,-0.821412228992,-0.376184605842,-0.4157736,-177.9075,-24.48677,-30.61698,-24.47126,-30.55005,-0.881859,-155.3935,8117A_E1.0_B20_2,120.28125
-0.953052035518,-0.0331097734635,0.0506016629753,-0.0290313088093,0.0507317149067,-0.0290294865946,-0.823042477727,-0.373466412855,-0.4124293,-178.0103,-24.68094,-29.84386,-24.66429,-29.77887,-0.8784382,-155.5932,8117A_E1.0_B20_2,120.65
-0.953583453963,-0.0315486478553,0.049883988606,-0.0276992301924,0.0500257409963,-0.0276902423091,-0.824576867705,-0.370811360129,-0.4080748,-178.1051,-24.87361,-29.04223,-24.85542,-28.9654,-0.8755045,-155.7866,8117A_E1.0_B20_2,121.01875
-0.954006204852,-0.0299258518213,0.0491968795271,-0.0263724473767,0.0493285447076,-0.0263677523269,-0.826089627608,-0.368104626836,-0.4047047,-178.2033,-25.06425,-28.19395,-25.04655,-28.12599,-0.8728647,-155.9823,8117A_E1.0_B20_2,121.3875
-0.954408727792,-0.0283728721228,0.0485344279168,-0.0250524922927,0.0486569075645,-0.0250544852107,-0.827554621734,-0.365400601746,-0.4014755,-178.2972,-25.25315,-27.30187,-25.23571,-27.24491,-0.8705335,-156.1765,8117A_E1.0_B20_2,121.75625
-0.954773324649,-0.0267859727442,0.0478815882107,-0.0237567847503,0.0479989653713,-0.0237488084054,-0.828986156453,-0.362730094512,-0.3985776,-178.393,-25.44085,-26.38863,-25.42435,-26.32517,-0.8682685,-156.3678,8117A_E1.0_B20_2,122.125
-0.955139563502,-0.0252847926374,0.0472596041893,-0.0224580298023,0.0473668722151,-0.0224492734395,-0.830466461588,-0.360039375954,-0.3956209,-178.4836,-25.62593,-25.41733,-25.61048,-25.35836,-0.8655551,-156.5614,8117A_E1.0_B20_2,122.49375
-0.955488518363,-0.0237270836059,0.0466401155612,-0.0211755661726,0.0467641964485,-0.021165222117,-0.831899128575,-0.357405192223,-0.3928133,-178.5775,-25.81085,-24.41902,-25.79243,-24.35125,-0.8629493,-156.7504,8117A_E1.0_B20_2,122.8625
-0.95584205381,-0.0222385685496,0.0460581566703,-0.0199075748797,0.0461668270231,-0.0198917284805,-0.833241855042,-0.354775401118,-0.3899271,-178.6672,-25.99002,-23.3753,-25.97385,-23.30958,-0.861027,-156.9368,8117A_E1.0_B20_2,123.23125
-0.956223281003,-0.0207580044554,0.0454859324545,-0.018633229339,0.045590265994,-0.0186335825289,-0.834659877439,-0.352110720996,-0.3867676,-178.7564,-26.16873,-22.27637,-26.15166,-22.23074,-0.8584781,-157.127,8117A_E1.0_B20_2,123.6
-0.956481607683,-0.019278887073,0.0449198740125,-0.0173818932413,0.0450466867837,-0.0173720803135,-0.835920865183,-0.349452155228,-0.3847035,-178.8453,-26.34526,-21.15411,-26.32459,-21.08894,-0.8572006,-157.3129,8117A_E1.0_B20_2,123.96875
-0.956811171777,-0.0178003858813,0.044390011752,-0.0161312034495,0.0444944160988,-0.016128970458,-0.837216242959,-0.346871921736,-0.3819724,-178.9342,-26.51561,-19.971,-26.49772,-19.92529,-0.85524,-157.495,8117A_E1.0_B20_2,124.3375
-0.957142667558,-0.0163828079255,0.0438615294867,-0.0149018072902,0.0439827692422,-0.0148864562326,-0.838510518987,-0.344233363584,-0.3791943,-179.0194,-26.68391,-18.76502,-26.66333,-18.69896,-0.8534142,-157.6804,8117A_E1.0_B20_2,124.70625
-0.957348441895,-0.0148938283024,0.0433617648984,-0.0136764550426,0.0434770995786,-0.0136575627335,-0.839761380545,-0.341666317696,-0.3775483,-179.1087,-26.84599,-17.50546,-26.82608,-17.43919,-0.851625,-157.8605,8117A_E1.0_B20_2,125.075
-0.957629901461,-0.0134822375541,0.0428736398766,-0.0124521544673,0.0429812841487,-0.0124276924707,-0.84101708861,-0.33908457157,-0.3751853,-179.1934,-27.00448,-16.19533,-26.98571,-16.1268,-0.84976,-158.0415,8117A_E1.0_B20_2,125.44375
-0.957894112069,-0.0120211650344,0.0424038950879,-0.0112436168024,0.0425065351967,-0.0112237508508,-0.842179092741,-0.336453806976,-0.372966,-179.281,-27.1568,-14.85054,-27.13818,-14.79123,-0.8488163,-158.2231,8117A_E1.0_B20_2,125.8125
-0.95813283789,-0.0106376655429,0.041945680958,-0.0100454622271,0.042042244089,-0.0100203418689,-0.843391584869,-0.333925756328,-0.3709502,-179.3639,-27.30405,-13.46796,-27.28633,-13.40576,-0.8469739,-158.3998,8117A_E1.0_B20_2,126.18125
-0.958347593919,-0.00927838008333,0.0414864506736,-0.00884289919177,0.0415939754835,-0.00882385022721,-0.844530906362,-0.331360888889,-0.3691318,-179.4453,-27.44891,-12.03261,-27.42821,-11.9773,-0.8458302,-158.5769,8117A_E1.0_B20_2,126.55
-0.958605675253,-0.00792055291724,0.0410585403473,-0.00766319046462,0.0411627584637,-0.0076296756873,-0.845683395832,-0.328773134605,-0.3669036,-179.5266,-27.58322,-10.57208,-27.56321,-10.50082,-0.8445656,-158.7556,8117A_E1.0_B20_2,126.91875
-0.95874223918,-0.00655115318305,0.0406388735816,-0.00647778305388,0.0407441476417,-0.00644727992036,-0.846916819826,-0.326236011824,-0.36576,-179.6085,-27.7122,-9.056681,-27.69129,-8.991825,-0.8423197,-158.9331,8117A_E1.0_B20_2,127.2875
-0.958983560389,-0.00515015383091,0.0402300588199,-0.0053184609678,0.040345296599,-0.00527059849716,-0.84796773017,-0.323714123732,-0.3636515,-179.6923,-27.83374,-7.530899,-27.81065,-7.442814,-0.8415707,-159.1055,8117A_E1.0_B20_2,127.65625
-0.959210818119,-0.00383547220203,0.0398301952117,-0.00415169954651,0.0399474131523,-0.00410306802828,-0.849100447345,-0.321156587484,-0.3616492,-179.7709,-27.94882,-5.950735,-27.92465,-5.864384,-0.8401317,-159.2818,8117A_E1.0_B20_2,128.025
-0.959367701181,-0.00244632198255,0.0394568037439,-0.00299626840764,0.0395583568755,-0.002959815527,-0.850138512361,-0.318696250673,-0.3602699,-179.8539,-28.05259,-4.342589,-28.03099,-4.278983,-0.8391323,-159.4502,8117A_E1.0_B20_2,128.39375
-0.959541904863,-0.00117230217182,0.0390874633749,-0.00184068360729,0.0391811668543,-0.00180063537653,-0.851178688673,-0.31612951227,-0.3587146,-179.93,-28.14963,-2.696147,-28.12929,-2.631271,-0.8383935,-159.6249,8117A_E1.0_B20_2,128.7625
-0.959788339298,0.000155788641148,0.0387357997973,-0.000695399035896,0.0388300539317,-0.000648218207534,-0.852224738108,-0.313691069744,-0.3564905,179.9907,-28.23635,-1.028484,-28.21543,-0.9563911,-0.8370975,-159.7921,8117A_E1.0_B20_2,129.13125
-0.959846030997,0.00148762084262,0.0383776016033,0.000437126435859,0.0384789975702,0.000483277769817,-0.853297060136,-0.311111170549,-0.3559581,179.9112,-28.31788,0.652579,-28.29484,0.7195697,-0.8359552,-159.9682,8117A_E1.0_B20_2,129.5
-0.960076164069,0.00273131526019,0.0380355287812,0.00158139227854,0.0381464256669,0.00162076947525,-0.854231540836,-0.308632374833,-0.3538511,179.837,-28.38871,2.380799,-28.36309,2.432926,-0.8356423,-160.1353,8117A_E1.0_B20_2,129.86875
-0.960164888958,0.00405044197405,0.0377158720993,0.00270590184445,0.0378264266192,0.00275301433967,-0.855192401894,-0.306213314528,-0.3530063,179.7583,-28.44722,4.103619,-28.42115,4.162658,-0.8348255,-160.2994,8117A_E1.0_B20_2,130.2375
-0.960319377795,0.00519420243257,0.0373967239725,0.00381609708186,0.0375000171991,0.00387007902356,-0.856187847179,-0.303718498078,-0.3515591,179.6901,-28.49834,5.826501,-28.47336,5.892183,-0.8338681,-160.4687,8117A_E1.0_B20_2,130.60625
-0.960448008042,0.00657454345659,0.0370906348894,0.00493089255178,0.0371964450635,0.0049924900427,-0.857182934146,-0.301264924673,-0.3503193,179.6078,-28.53863,7.572596,-28.51243,7.644527,-0.8327075,-160.6355,8117A_E1.0_B20_2,130.975
-0.960518931083,0.00776367836249,0.0367987324151,0.00603149472419,0.0368973782243,0.00610375818376,-0.858128138892,-0.298810003572,-0.3495977,179.5369,-28.56821,9.308296,-28.54284,9.393103,-0.831928,-160.8013,8117A_E1.0_B20_2,131.34375
-0.960690032557,0.00907132703866,0.0365092161013,0.00714413127504,0.0366075537521,0.00720410126467,-0.858958279596,-0.296378615513,-0.3479471,179.459,-28.58876,11.07175,-28.56357,11.13313,-0.8320422,-160.9633,8117A_E1.0_B20_2,131.7125
-0.960767919259,0.0102308872953,0.0362310705276,0.00823669766139,0.0363320615722,0.00830121409186,-0.859877116001,-0.293918935479,-0.3471377,179.3899,-28.59953,12.80782,-28.5732,12.87012,-0.8313722,-161.1288,8117A_E1.0_B20_2,132.08125
-0.960916744969,0.0115625964209,0.0359568720164,0.00932660255873,0.0360760709536,0.00937892057942,-0.860765704473,-0.291498800564,-0.345656,179.3106,-28.60158,14.5411,-28.57158,14.57294,-0.8307824,-161.2913,8117A_E1.0_B20_2,132.45
-0.960962306297,0.0127356919364,0.0357098555991,0.0104112867936,0.0358077717612,0.0104829612133,-0.861701962595,-0.289087574472,-0.3451102,179.2407,-28.58993,16.25416,-28.56333,16.31774,-0.8296638,-161.4542,8117A_E1.0_B20_2,132.81875
-0.96100310744,0.0139524857631,0.0354473569429,0.0114972470965,0.0355457371166,0.0115669890205,-0.862495862321,-0.286626644299,-0.3445888,179.1682,-28.57391,17.97032,-28.54712,18.02548,-0.8299159,-161.6172,8117A_E1.0_B20_2,133.1875
-0.961084990105,0.0151365194667,0.0352131053679,0.0125717753197,0.0353119042165,0.0126376239911,-0.863397762267,-0.284248166156,-0.343687,179.0977,-28.54489,19.64757,-28.51817,19.69156,-0.828871,-161.7774,8117A_E1.0_B20_2,133.55625
-0.961242322647,0.0163774613262,0.0349709546489,0.0136397245705,0.0350733197397,0.0137172120494,-0.864180829409,-0.281883668972,-0.3420818,179.0239,-28.51086,21.30728,-28.48232,21.36052,-0.8287964,-161.9344,8117A_E1.0_B20_2,133.925
-0.961248748791,0.0175489671425,0.0347511875313,0.0146992002479,0.0348486603566,0.0147840097238,-0.86505647197,-0.279463984615,-0.341837,178.9541,-28.46578,22.92759,-28.43755,22.98834,-0.827977,-162.0965,8117A_E1.0_B20_2,134.29375
-0.961249112095,0.0187623810018,0.034531275001,0.015765509656,0.0346213322254,0.0158401183325,-0.865873262566,-0.277069920868,-0.3416267,178.8818,-28.41348,24.53942,-28.38768,24.58527,-0.8275491,-162.2559,8117A_E1.0_B20_2,134.6625
-0.961334388489,0.0199104774557,0.0343200487888,0.0168209734751,0.034405341667,0.0169003430214,-0.866615728976,-0.274723593065,-0.3406479,178.8135,-28.35406,26.11044,-28.32875,26.16086,-0.8275931,-162.411,8117A_E1.0_B20_2,135.03125
-0.961443862849,0.0211063715496,0.0341225227706,0.01786462222,0.0342099383118,0.0179534602318,-0.867422299282,-0.272314243623,-0.3394289,178.7424,-28.28715,27.63401,-28.26043,27.6906,-0.8271695,-162.5711,8117A_E1.0_B20_2,135.4
-0.961514970361,0.0222496617271,0.0339265011312,0.0189128627092,0.0340238904291,0.01900638753,-0.868227554671,-0.269962368713,-0.3385541,178.6744,-28.21396,29.13817,-28.1848,29.18855,-0.8265271,-162.7277,8117A_E1.0_B20_2,135.76875
-0.961467974052,0.0234071010178,0.033734879874,0.0199574603074,0.0338231674343,0.0200420041654,-0.868887518094,-0.267538783975,-0.3387303,178.6054,-28.13512,30.60844,-28.10878,30.64897,-0.827348,-162.8859,8117A_E1.0_B20_2,136.1375
-0.961515552184,0.0246609499907,0.0335515085819,0.0210014707191,0.0336541660687,0.021087816497,-0.869617700705,-0.265294683774,-0.3380178,178.5308,-28.04996,32.04439,-28.02086,32.0714,-0.8269608,-163.0346,8117A_E1.0_B20_2,136.50625
-0.96149519555,0.0256814276489,0.0333800425319,0.0220293049231,0.0334750034194,0.0221219375349,-0.870312593626,-0.262955139144,-0.3379604,178.47,-27.96011,33.42299,-27.93186,33.4587,-0.8271016,-163.1884,8117A_E1.0_B20_2,136.875
-0.961531522204,0.0268227378858,0.0332153880927,0.0230506478985,0.0333140188585,0.0231578648367,-0.871067835747,-0.260617151931,-0.3373512,178.4021,-27.8659,34.75968,-27.83541,34.80466,-0.8266232,-163.3432,8117A_E1.0_B20_2,137.24375
-0.961551848939,0.0279855797664,0.0330616354493,0.024081384512,0.0331367321489,0.0241797056492,-0.871746184877,-0.25830242529,-0.3368686,178.3329,-27.76508,36.06879,-27.73993,36.11804,-0.8267226,-163.4952,8117A_E1.0_B20_2,137.6125
-0.961682879004,0.0291149484409,0.0329017019737,0.0251026162135,0.0329961952614,0.0252049550139,-0.872430234351,-0.255944759802,-0.3353835,178.2659,-27.66328,37.34211,-27.63453,37.37529,-0.8268241,-163.6499,8117A_E1.0_B20_2,137.98125
